Wahlkreis;Partei;Erststimmen;Zweitstimmen;Jahr
254;15;888;495;2009
254;16;;958;2005
254;16;;1077;2009
254;17;8950;12104;2005
254;17;15337;19314;2009
254;20;;68;2005
254;20;;30;2009
254;21;;703;2009
254;22;3108;2038;2005
254;22;2549;1919;2009
254;23;1982;1367;2009
254;24;;311;2005
254;24;;172;2009
254;26;;2170;2009
254;27;;751;2009
254;29;32778;32077;2005
254;29;20901;18290;2009
254;30;;617;2005
254;31;;491;2005
254;99;;807;2005
254;99;297;;2009
255;3;;634;2005
255;3;;1005;2009
255;4;11833;11374;2005
255;4;17398;14310;2009
255;5;;137;2005
255;5;;96;2009
255;7;;250;2009
255;8;99959;91317;2005
255;8;82046;72060;2009
255;11;;131;2009
255;13;5453;5680;2005
255;13;10245;10341;2009
255;14;;1879;2005
255;14;;1013;2009
255;15;;331;2009
255;16;;1258;2005
255;16;;1283;2009
255;17;10813;17932;2005
255;17;18406;26391;2009
255;20;;120;2005
255;20;;36;2009
255;21;;1040;2009
255;22;4305;3256;2005
255;22;4483;3499;2009
255;23;4291;2387;2009
255;24;;618;2005
255;24;;344;2009
255;26;;3496;2009
255;27;;938;2009
255;29;43541;41464;2005
255;29;24977;23937;2009
255;30;;380;2005
255;31;;427;2005
255;99;;1158;2005
256;3;;705;2005
256;3;2606;1507;2009
256;4;14162;13712;2005
256;4;20093;17753;2009
256;5;;103;2005
256;5;;53;2009
256;7;;357;2009
256;8;103030;88875;2005
256;8;83181;70559;2009
256;11;;71;2009
256;13;4707;5030;2005
256;13;7842;8735;2009
256;14;;1747;2005
256;14;2092;1800;2009
256;15;;353;2009
256;16;;1425;2005
256;16;;1200;2009
256;17;8943;18144;2005
256;17;17464;26018;2009
256;20;;73;2005
256;20;;41;2009
256;21;;1039;2009
256;22;2212;1404;2005
256;22;1314;1202;2009
256;23;3150;2299;2009
256;24;;477;2005
256;24;;242;2009
256;26;;2635;2009
256;27;;983;2009
256;29;34349;35163;2005
256;29;19107;20392;2009
256;30;;610;2005
256;31;;548;2005
256;99;;1072;2005
257;3;;1544;2005
257;3;5367;2849;2009
257;4;12241;12225;2005
257;4;15030;15668;2009
257;5;;145;2005
257;5;;85;2009
257;7;;397;2009
257;8;110880;103806;2005
257;8;85429;77911;2009
257;11;;119;2009
257;13;5055;5185;2005
257;13;8822;9369;2009
257;14;;1580;2005
257;14;;1010;2009
257;15;;334;2009
257;16;;1415;2005
257;16;;1196;2009
257;17;12640;18841;2005
257;17;21115;28362;2009
257;18;737;;2009
257;20;;81;2005
257;20;;34;2009
257;21;;1018;2009
257;22;3655;2612;2005
257;22;2814;2262;2009
257;23;3671;2728;2009
257;24;;674;2005
257;24;;390;2009
257;26;;2951;2009
257;27;;803;2009
257;29;34467;34651;2005
257;29;22859;20544;2009
257;30;;609;2005
257;31;;463;2005
257;99;3029;1024;2005
257;99;1388;;2009
258;1;;143;2009
258;2;;30;2009
258;4;14870;24805;2005
258;4;42116;31076;2009
258;5;279;165;2005
258;5;446;150;2009
258;6;56243;46703;2005
258;6;48518;39482;2009
258;11;;60;2009
258;13;4255;5607;2005
258;13;6601;9439;2009
258;14;;852;2005
258;14;;758;2009
258;15;;361;2009
258;16;;443;2005
258;17;9599;19697;2005
258;17;14514;27557;2009
258;20;;171;2005
258;20;;144;2009
258;21;;667;2009
258;22;987;684;2005
258;22;1068;691;2009
258;23;;494;2009
258;24;583;433;2005
258;24;;250;2009
258;26;2350;3426;2009
258;29;55393;43391;2005
258;29;25364;26656;2009
258;30;;560;2005
258;31;;464;2005
258;41;2531;;2005
258;99;1443;880;2005
259;1;;217;2009
259;2;;43;2009
259;4;9089;17241;2005
259;4;21453;22916;2009
259;5;288;146;2005
259;5;373;128;2009
259;6;54297;45045;2005
259;6;44002;37151;2009
259;11;;62;2009
259;13;6448;6611;2005
259;13;10902;11437;2009
259;14;;1532;2005
259;14;;1365;2009
259;15;;336;2009
259;16;;624;2005
259;17;5839;16250;2005
259;17;13327;22059;2009
259;20;376;302;2005
259;20;322;253;2009
259;21;;756;2009
259;22;1616;1113;2005
259;22;1673;999;2009
259;23;;444;2009
259;24;;359;2005
259;24;;263;2009
259;26;1893;2616;2009
259;29;57524;46334;2005
259;29;33525;26675;2009
259;30;1099;880;2005
259;99;1227;1102;2005
260;1;;346;2009
260;2;;49;2009
260;4;13908;20247;2005
260;4;24138;25364;2009
260;5;;129;2005
260;5;;68;2009
260;6;96605;75622;2005
260;6;82344;61918;2009
260;11;;88;2009
260;13;4791;5916;2005
260;13;9657;11118;2009
260;14;;2068;2005
260;14;;1273;2009
260;15;;356;2009
260;16;;1153;2005
260;17;9621;27218;2005
260;17;23717;38125;2009
260;20;452;296;2005
260;20;328;197;2009
260;21;;1089;2009
260;22;2866;2003;2005
260;22;2914;2265;2009
260;23;;552;2009
260;24;2058;1671;2005
260;24;;1085;2009
260;26;2798;3861;2009
260;29;63778;56981;2005
260;29;36550;34915;2009
260;30;1227;1102;2005
260;99;;894;2005
261;1;;239;2009
261;2;;50;2009
261;4;8742;15219;2005
261;4;15511;19402;2009
261;5;;74;2005
261;5;;68;2009
261;6;61861;50235;2005
261;6;53829;41672;2009
261;11;;40;2009
261;13;3739;4178;2005
261;13;6225;7680;2009
261;14;;2099;2005
261;14;;1601;2009
261;15;;210;2009
261;16;;758;2005
261;17;4063;15639;2005
261;17;10819;22873;2009
261;20;;183;2005
261;20;299;148;2009
261;21;;582;2009
261;22;1897;979;2005
261;22;1768;1069;2009
261;23;;351;2009
261;24;;451;2005
261;24;;275;2009
261;26;;2051;2009
261;29;51793;41987;2005
261;29;35396;25797;2009
261;30;;894;2005
261;99;;578;2005
262;1;;502;2009
262;2;;100;2009
262;4;14650;18130;2005
262;4;21104;22902;2009
262;5;;86;2005
262;5;;94;2009
262;6;77838;63260;2005
262;6;66116;51146;2009
262;11;;59;2009
262;13;4261;4707;2005
262;13;7973;8661;2009
262;14;;3187;2005
262;14;;2651;2009
262;15;;275;2009
262;16;;1065;2005
262;17;8136;21741;2005
262;17;17768;31686;2009
262;20;;154;2005
262;20;;88;2009
262;21;;787;2009
262;22;2569;1300;2005
262;22;2647;1411;2009
262;23;;413;2009
262;24;;1007;2005
262;24;;701;2009
262;26;;2552;2009
262;29;54989;47452;2005
262;29;36910;28943;2009
262;30;;578;2005
262;99;;706;2005
263;1;;261;2009
263;2;;46;2009
263;4;6956;13356;2005
263;4;14009;17018;2009
263;5;;85;2005
263;5;;60;2009
263;6;67443;53166;2005
263;6;55049;42318;2009
263;11;;68;2009
263;13;5278;5609;2005
263;13;8157;9327;2009
263;14;;1736;2005
263;14;;1377;2009
263;15;;325;2009
263;16;;1036;2005
263;17;5985;17179;2005
263;17;13177;24408;2009
263;20;;183;2005
263;20;;79;2009
263;21;;956;2009
263;22;3011;2238;2005
263;22;2385;1730;2009
263;23;920;523;2009
263;24;;728;2005
263;24;;465;2009
263;26;;2371;2009
263;29;50859;44017;2005
263;29;33916;26524;2009
263;30;;706;2005
263;99;;548;2005
264;1;;311;2009
264;2;;124;2009
264;4;7645;19440;2005
264;4;15379;22834;2009
264;5;;130;2005
264;5;;70;2009
264;6;81488;66983;2005
264;6;69575;53864;2009
264;11;;94;2009
264;13;4296;5593;2005
264;13;8627;10511;2009
264;14;;2067;2005
264;14;;1503;2009
264;15;;503;2009
264;16;;1121;2005
264;17;9344;23836;2005
264;17;19793;33634;2009
264;20;425;210;2005
264;20;319;140;2009
264;21;;934;2009
264;22;2542;1651;2005
264;22;2720;1775;2009
264;23;1477;881;2009
264;24;;1221;2005
264;24;;907;2009
264;26;;2865;2009
264;29;68120;51024;2005
264;29;44071;31431;2009
264;30;;548;2005
264;99;;960;2005
265;1;;245;2009
265;2;;59;2009
265;4;14228;17956;2005
265;4;23966;23090;2009
265;5;;97;2005
265;5;;64;2009
265;6;75355;59291;2005
265;6;61328;50274;2009
265;11;;70;2009
265;13;5168;5829;2005
265;13;9800;10382;2009
265;14;;1783;2005
265;14;;1548;2009
265;15;;360;2009
265;16;;910;2005
265;17;7499;21054;2005
265;17;19431;30179;2009
265;20;;156;2005
265;20;;109;2009
265;21;;943;2009
265;22;2346;1670;2005
265;22;2436;1538;2009
265;23;963;628;2009
265;24;;794;2005
265;24;971;608;2009
265;26;;2995;2009
265;29;55972;52063;2005
265;29;34718;31079;2009
265;30;;960;2005
265;99;2105;1332;2005
266;1;;318;2009
266;2;;68;2009
266;4;11593;16561;2005
266;4;18626;22773;2009
266;5;;111;2005
266;5;;85;2009
266;6;81743;66936;2005
266;6;70606;55618;2009
266;11;;108;2009
266;13;4693;5759;2005
266;13;9169;10852;2009
266;14;;2345;2005
266;14;;1954;2009
266;15;;353;2009
266;16;;1093;2005
266;17;12581;22695;2005
266;17;24682;34641;2009
266;20;;138;2005
266;20;;60;2009
266;21;;1161;2009
266;22;3259;2188;2005
266;22;2798;1941;2009
266;23;1177;785;2009
266;24;;992;2005
266;24;;905;2009
266;26;;3041;2009
266;29;60239;56306;2005
266;29;39430;33711;2009
266;30;2105;1332;2005
266;99;1909;1246;2005
266;99;1441;;2009
267;1;;358;2009
267;2;;62;2009
267;4;10059;13540;2005
267;4;14594;16917;2009
267;5;;118;2005
267;5;;70;2009
267;6;90333;71134;2005
267;6;73308;57889;2009
267;11;;160;2009
267;13;6082;6904;2005
267;13;10693;12256;2009
267;14;;2622;2005
267;14;;1853;2009
267;15;;264;2009
267;16;;1357;2005
267;17;7918;20941;2005
267;17;19924;31932;2009
267;20;550;273;2005
267;20;372;186;2009
267;21;;1131;2009
267;22;4157;2980;2005
267;22;3657;2622;2009
267;23;1656;1040;2009
267;24;;994;2005
267;24;;912;2009
267;26;;3246;2009
267;29;60353;58244;2005
267;29;41484;35331;2009
267;30;1909;1246;2005
267;99;;848;2005
268;1;;401;2009
268;2;;57;2009
268;4;11577;14959;2005
268;4;18132;19829;2009
268;5;;126;2005
268;5;;78;2009
268;6;75371;64572;2005
268;6;65474;52745;2009
268;11;;157;2009
268;13;5578;5933;2005
268;13;10938;11554;2009
268;14;;2271;2005
268;14;;1444;2009
268;15;;317;2009
268;16;;1286;2005
268;17;11513;18806;2005
268;17;19839;28688;2009
268;20;;156;2005
268;20;;86;2009
268;21;;1070;2009
268;22;3619;2666;2005
268;22;3328;2429;2009
268;23;;905;2009
268;24;2564;2008;2005
268;24;;1173;2009
268;26;;2950;2009
268;29;51836;48634;2005
268;29;32606;27907;2009
268;30;;848;2005
268;99;;608;2005
268;99;1004;;2009
269;1;;276;2009
269;2;;56;2009
269;4;9366;12406;2005
269;4;12749;15606;2009
269;5;;119;2005
269;5;;79;2009
269;6;65471;55177;2005
269;6;55492;44068;2009
269;11;;83;2009
269;13;4422;4711;2005
269;13;8177;8840;2009
269;14;;1905;2005
269;14;;1608;2009
269;15;;329;2009
269;16;;928;2005
269;17;6129;14546;2005
269;17;12822;23060;2009
269;20;;127;2005
269;20;;92;2009
269;21;;777;2009
269;22;2178;1580;2005
269;22;2404;1578;2009
269;23;;533;2009
269;24;;1144;2005
269;24;1240;909;2009
269;26;;2229;2009
269;29;46519;41011;2005
269;29;30902;24289;2009
269;30;;608;2005
269;99;;641;2005
269;99;311;;2009
270;1;;397;2009
270;2;;66;2009
270;4;8794;13017;2005
270;4;14226;17732;2009
270;5;;109;2005
270;5;;86;2009
270;6;85134;71995;2005
270;6;70599;57878;2009
270;11;;123;2009
270;13;9162;6771;2005
270;13;11775;12351;2009
270;14;;2891;2005
270;14;;2251;2009
270;15;;314;2009
270;16;;1351;2005
270;17;9146;16892;2005
270;17;15604;26534;2009
270;20;;149;2005
270;20;;55;2009
270;21;;915;2009
270;22;;1699;2005
270;22;2996;1867;2009
270;23;;827;2009
270;24;;937;2005
270;24;;644;2009
270;26;;2830;2009
270;29;58375;54873;2005
270;29;39951;32195;2009
270;30;;641;2005
270;99;;671;2005
270;99;1567;;2009
271;1;;205;2009
271;2;;28;2009
271;4;13478;21778;2005
271;4;21452;26051;2009
271;5;;121;2005
271;5;;75;2009
271;6;61000;48557;2005
271;6;53872;40566;2009
271;11;;76;2009
271;13;6333;7333;2005
271;13;10034;11807;2009
271;14;;833;2005
271;14;;544;2009
271;15;;254;2009
271;16;;863;2005
271;17;6288;17804;2005
271;17;11845;24654;2009
271;20;;138;2005
271;20;234;133;2009
271;21;;894;2009
271;22;2241;1638;2005
271;22;1534;1295;2009
271;23;;405;2009
271;24;;469;2005
271;24;;444;2009
271;26;4359;5008;2009
271;29;58201;47399;2005
271;29;37845;29227;2009
271;30;;671;2005
271;99;;881;2005
271;99;316;;2009
272;1;;406;2009
272;2;;48;2009
272;4;9599;14962;2005
272;4;15506;18066;2009
272;5;;109;2005
272;5;;71;2009
272;6;78578;66466;2005
272;6;68951;55285;2009
272;11;;95;2009
272;13;4446;5649;2005
272;13;8569;9935;2009
272;14;;1360;2005
272;14;;1228;2009
272;15;;263;2009
272;16;;1237;2005
272;17;8182;19680;2005
272;17;17668;29292;2009
272;20;;85;2005
272;20;;67;2009
272;21;;1107;2009
272;22;2415;1713;2005
272;22;2310;1567;2009
272;23;;390;2009
272;24;1532;1166;2005
272;24;;896;2009
272;26;;3307;2009
272;29;57983;50046;2005
272;29;39021;31160;2009
272;30;;881;2005
272;99;;699;2005
272;99;506;;2009
273;1;;316;2009
273;2;;58;2009
273;4;9092;13099;2005
273;4;15404;16649;2009
273;5;;107;2005
273;5;;83;2009
273;6;76326;64460;2005
273;6;68652;55806;2009
273;11;;81;2009
273;13;5313;5931;2005
273;13;8935;10093;2009
273;14;;1539;2005
273;14;;1013;2009
273;15;;321;2009
273;16;;1083;2005
273;17;8105;17081;2005
273;17;14235;25553;2009
273;20;;89;2005
273;20;;58;2009
273;21;;1095;2009
273;22;2311;1711;2005
273;22;2436;1727;2009
273;23;;378;2009
273;24;;530;2005
273;24;;348;2009
273;26;;2538;2009
273;29;53604;48869;2005
273;29;33279;27376;2009
273;30;;699;2005
273;99;;633;2005
274;1;;239;2009
274;2;;40;2009
274;4;18704;25686;2005
274;4;24985;28349;2009
274;5;;89;2005
274;5;;62;2009
274;6;65242;56533;2005
274;6;57963;49296;2009
274;11;;71;2009
274;13;5064;7307;2005
274;13;8985;11823;2009
274;14;;810;2005
274;14;;686;2009
274;15;;285;2009
274;16;;870;2005
274;17;12366;21107;2005
274;17;19314;28419;2009
274;20;;92;2005
274;20;;57;2009
274;21;;958;2009
274;22;2369;1655;2005
274;22;1652;1318;2009
274;23;;364;2009
274;24;;349;2005
274;24;;288;2009
274;26;;3396;2009
274;29;64692;53397;2005
274;29;47683;35337;2009
274;30;;633;2005
274;99;;745;2005
275;1;;286;2009
275;2;;48;2009
275;4;8293;15587;2005
275;4;16648;18052;2009
275;5;;147;2005
275;5;;60;2009
275;6;53513;44641;2005
275;6;48137;38435;2009
275;11;;73;2009
275;13;8984;9507;2005
275;13;12520;14936;2009
275;14;;1590;2005
275;14;;987;2009
275;15;;239;2009
275;16;;1073;2005
275;17;6579;14283;2005
275;17;11782;19900;2009
275;20;;177;2005
275;20;333;121;2009
275;21;;1090;2009
275;22;;1875;2005
275;22;2418;1772;2009
275;23;;236;2009
275;24;;391;2005
275;24;;238;2009
275;26;;3258;2009
275;29;65730;53295;2005
275;29;39845;32627;2009
275;30;;745;2005
275;99;;1027;2005
275;99;311;;2009
276;1;;332;2009
276;2;;51;2009
276;4;8170;11157;2005
276;4;13173;13770;2009
276;5;;96;2005
276;5;;98;2009
276;6;88525;77032;2005
276;6;75337;63120;2009
276;11;;125;2009
276;13;5048;5848;2005
276;13;9821;10357;2009
276;14;;1868;2005
276;14;;1415;2009
276;15;;274;2009
276;16;3461;2245;2005
276;17;6585;17525;2005
276;17;17199;25455;2009
276;20;;82;2005
276;20;;59;2009
276;21;;1139;2009
276;22;3291;2388;2005
276;22;2876;2015;2009
276;23;1538;1156;2009
276;24;;658;2005
276;24;;502;2009
276;26;;2648;2009
276;29;49188;45318;2005
276;29;29977;27740;2009
276;30;;1027;2005
276;99;;569;2005
277;1;;328;2009
277;2;;66;2009
277;4;8876;14574;2005
277;4;14952;16723;2009
277;5;;92;2005
277;5;;65;2009
277;6;72382;60850;2005
277;6;59755;49922;2009
277;11;;95;2009
277;13;5300;6301;2005
277;13;10596;11078;2009
277;14;;1270;2005
277;14;;979;2009
277;15;;267;2009
277;16;;1139;2005
277;17;6931;18332;2005
277;17;17833;26191;2009
277;20;;81;2005
277;20;;49;2009
277;21;;1060;2009
277;22;2987;2168;2005
277;22;2725;1894;2009
277;23;;406;2009
277;24;;652;2005
277;24;;489;2009
277;26;;2970;2009
277;29;56346;47142;2005
277;29;35426;29356;2009
277;30;;569;2005
277;99;;626;2005
278;1;;357;2009
278;2;;48;2009
278;4;6503;11271;2005
278;4;12082;14084;2009
278;5;;97;2005
278;5;;70;2009
278;6;72516;60845;2005
278;6;64659;50031;2009
278;11;;85;2009
278;13;4776;6075;2005
278;13;9995;10723;2009
278;14;;1764;2005
278;14;;1642;2009
278;15;;254;2009
278;16;2923;1897;2005
278;17;7210;17619;2005
278;17;15785;26626;2009
278;20;;125;2005
278;20;;65;2009
278;21;;1301;2009
278;22;3012;2177;2005
278;22;2903;1825;2009
278;23;;384;2009
278;24;;443;2005
278;24;;385;2009
278;26;;2976;2009
278;29;51873;46173;2005
278;29;32525;27934;2009
278;30;;626;2005
278;99;;689;2005
279;1;;450;2009
279;2;;64;2009
279;4;8992;14023;2005
279;4;15236;17556;2009
279;5;;105;2005
279;5;;67;2009
279;6;77861;65153;2005
279;6;62224;52771;2009
279;11;;148;2009
279;13;6439;6676;2005
279;13;10353;11279;2009
279;14;;1922;2005
279;14;;1439;2009
279;15;;337;2009
279;16;;1271;2005
279;17;12296;21025;2005
279;17;24640;30192;2009
279;20;;144;2005
279;20;;73;2009
279;21;;1211;2009
279;22;3280;2083;2005
279;22;3172;2029;2009
279;23;;412;2009
279;24;;1416;2005
279;24;2218;1374;2009
279;26;;3048;2009
279;29;57135;51706;2005
279;29;34944;30652;2009
279;30;;689;2005
279;99;;842;2005
280;1;;325;2009
280;2;;51;2009
280;4;8023;12163;2005
280;4;13460;14464;2009
280;5;;107;2005
280;5;;68;2009
280;6;74513;65367;2005
280;6;64808;53358;2009
280;11;;70;2009
280;13;4813;4942;2005
280;13;9136;9537;2009
280;14;;2192;2005
280;14;2172;1955;2009
280;15;;277;2009
280;16;;1204;2005
280;17;11449;19478;2005
280;17;17528;28260;2009
280;20;;123;2005
280;20;;72;2009
280;21;;1023;2009
280;22;3117;2229;2005
280;22;1915;1813;2009
280;23;;464;2009
280;24;3567;2646;2005
280;24;2661;1698;2009
280;26;;2390;2009
280;29;45838;40263;2005
280;29;28255;24450;2009
280;30;;842;2005
280;99;;661;2005
281;1;;369;2009
281;2;;56;2009
281;4;17809;37082;2005
281;4;33878;35536;2009
281;5;;87;2005
281;5;;49;2009
281;6;55922;48254;2005
281;6;44749;42224;2009
281;11;;78;2009
281;13;6964;8009;2005
281;13;9675;13793;2009
281;14;;763;2005
281;14;1063;981;2009
281;15;1023;658;2009
281;16;;809;2005
281;17;6180;14845;2005
281;17;12674;21887;2009
281;20;;157;2005
281;20;;88;2009
281;21;;1165;2009
281;22;1427;1068;2005
281;22;890;764;2009
281;23;;474;2009
281;24;;502;2005
281;24;;581;2009
281;26;;4289;2009
281;29;73278;50480;2005
281;29;51192;32691;2009
281;30;;661;2005
281;99;874;803;2005
282;1;;508;2009
282;2;;51;2009
282;4;10474;20989;2005
282;4;16151;23904;2009
282;5;;102;2005
282;5;;55;2009
282;6;66109;57872;2005
282;6;58282;49707;2009
282;11;;77;2009
282;13;5116;6372;2005
282;13;9268;10802;2009
282;14;;1630;2005
282;14;;1333;2009
282;15;;323;2009
282;16;;1052;2005
282;17;8070;16674;2005
282;17;16932;26425;2009
282;20;;124;2005
282;20;;57;2009
282;21;;1124;2009
282;22;2300;1491;2005
282;22;2106;1271;2009
282;23;;422;2009
282;24;1519;1128;2005
282;24;1498;987;2009
282;26;;3116;2009
282;29;72553;58577;2005
282;29;49591;33953;2009
282;30;;803;2005
282;35;874;;2005
282;99;;735;2005
283;1;;399;2009
283;2;;298;2009
283;4;14050;18349;2005
283;4;22429;21332;2009
283;5;;123;2005
283;5;;56;2009
283;6;70646;59587;2005
283;6;61427;50594;2009
283;11;;86;2009
283;13;5419;6213;2005
283;13;10238;11134;2009
283;14;;1223;2005
283;14;;986;2009
283;15;;355;2009
283;16;;1348;2005
283;17;7380;16140;2005
283;17;14470;24135;2009
283;20;;70;2005
283;20;;38;2009
283;21;;1425;2009
283;22;2444;1708;2005
283;22;2022;1310;2009
283;23;;523;2009
283;24;;757;2005
283;24;;584;2009
283;26;;3029;2009
283;29;57250;51187;2005
283;29;35339;29740;2009
283;30;;735;2005
283;99;;756;2005
284;1;;453;2009
284;2;;93;2009
284;4;10415;14479;2005
284;4;17460;18247;2009
284;5;;94;2005
284;5;;75;2009
284;6;74953;61181;2005
284;6;65336;52083;2009
284;11;;97;2009
284;13;5834;6398;2005
284;13;10129;10742;2009
284;14;;1472;2005
284;14;;914;2009
284;15;;417;2009
284;16;;1362;2005
284;17;7552;16864;2005
284;17;15454;24887;2009
284;20;;73;2005
284;20;;42;2009
284;21;;974;2009
284;22;2487;1896;2005
284;22;2069;1506;2009
284;23;;430;2009
284;24;949;701;2005
284;24;;444;2009
284;26;;2605;2009
284;29;46271;43430;2005
284;29;27052;24662;2009
284;30;;756;2005
284;99;;593;2005
284;99;1030;;2009
285;1;;502;2009
285;2;;140;2009
285;4;9064;10539;2005
285;4;11503;12924;2009
285;5;;161;2005
285;5;;110;2009
285;6;78062;67326;2005
285;6;66104;53547;2009
285;11;;131;2009
285;13;;4693;2005
285;13;8140;8753;2009
285;14;;1655;2005
285;14;;1126;2009
285;15;;294;2009
285;16;5473;2540;2005
285;17;13768;19357;2005
285;17;24395;30249;2009
285;20;;92;2005
285;20;;45;2009
285;21;;1022;2009
285;22;3681;2297;2005
285;22;3006;2298;2009
285;23;2039;1498;2009
285;24;;1113;2005
285;24;;782;2009
285;26;;2396;2009
285;29;39405;39596;2005
285;29;22388;22550;2009
285;30;;593;2005
285;99;;763;2005
286;1;;287;2009
286;2;;166;2009
286;4;9314;11103;2005
286;4;13034;13344;2009
286;5;;99;2005
286;5;;61;2009
286;6;64716;53146;2005
286;6;54172;41694;2009
286;11;;100;2009
286;13;;4512;2005
286;13;7158;7837;2009
286;14;;1041;2005
286;14;;553;2009
286;15;;254;2009
286;16;;1038;2005
286;17;7819;16300;2005
286;17;15292;23812;2009
286;20;;158;2005
286;20;;80;2009
286;21;;937;2009
286;22;3639;2127;2005
286;22;2881;1978;2009
286;23;;455;2009
286;24;1682;1170;2005
286;24;;694;2009
286;26;;2111;2009
286;29;38925;35077;2005
286;29;21835;20374;2009
286;30;;763;2005
286;99;;717;2005
287;1;;490;2009
287;2;;116;2009
287;4;13065;17958;2005
287;4;17439;20482;2009
287;5;;129;2005
287;5;;60;2009
287;6;64745;55279;2005
287;6;59256;43844;2009
287;11;;83;2009
287;13;5420;5665;2005
287;13;8943;9344;2009
287;14;;840;2005
287;14;;533;2009
287;15;;444;2009
287;16;;944;2005
287;17;15504;20274;2005
287;17;20335;29372;2009
287;20;;123;2005
287;20;;62;2009
287;21;;1319;2009
287;22;2129;1561;2005
287;22;1688;1309;2009
287;23;;465;2009
287;24;;541;2005
287;24;;419;2009
287;26;;3298;2009
287;29;46713;44123;2005
287;29;29713;26047;2009
287;30;;717;2005
287;99;;720;2005
288;1;;370;2009
288;2;;48;2009
288;4;9556;14624;2005
288;4;13091;16971;2009
288;5;;99;2005
288;5;;67;2009
288;6;62042;55509;2005
288;6;50967;45201;2009
288;11;;74;2009
288;13;;4325;2005
288;13;7100;7765;2009
288;14;;1456;2005
288;14;;1190;2009
288;15;;338;2009
288;16;;1012;2005
288;17;7959;14549;2005
288;17;13686;22993;2009
288;20;;84;2005
288;20;;38;2009
288;21;;869;2009
288;22;2235;1122;2005
288;22;1667;941;2009
288;23;843;611;2009
288;24;1433;815;2005
288;24;;574;2009
288;26;;2244;2009
288;29;49759;39923;2005
288;29;35026;23058;2009
288;30;;720;2005
288;99;;597;2005
288;99;349;;2009
289;1;;466;2009
289;2;;81;2009
289;4;11926;16374;2005
289;4;19871;21392;2009
289;5;;85;2005
289;5;;75;2009
289;6;75189;59038;2005
289;6;60753;48400;2009
289;11;;96;2009
289;13;5023;5428;2005
289;13;8452;10060;2009
289;14;;1862;2005
289;14;;1283;2009
289;15;;264;2009
289;16;;1020;2005
289;17;8227;21090;2005
289;17;18203;28740;2009
289;20;484;245;2005
289;20;491;190;2009
289;21;;854;2009
289;22;2500;1653;2005
289;22;2491;1820;2009
289;23;;406;2009
289;24;;802;2005
289;24;;585;2009
289;26;;2793;2009
289;29;49715;45514;2005
289;29;31395;25770;2009
289;30;;597;2005
289;99;;652;2005
289;99;787;;2009
290;1;;372;2009
290;2;;42;2009
290;4;14219;23612;2005
290;4;30560;26939;2009
290;5;;114;2005
290;5;;63;2009
290;6;62391;51392;2005
290;6;55188;43603;2009
290;11;;73;2009
290;13;4759;6209;2005
290;13;9801;11185;2009
290;14;;1864;2005
290;14;;1122;2009
290;15;;318;2009
290;16;;938;2005
290;17;5446;16382;2005
290;17;13680;24233;2009
290;20;;140;2005
290;20;;140;2009
290;21;;870;2009
290;22;2147;1390;2005
290;22;2078;1452;2009
290;23;814;633;2009
290;24;;761;2005
290;24;;525;2009
290;26;;3648;2009
290;29;55513;42318;2005
290;29;28501;26823;2009
290;30;;652;2005
290;99;875;505;2005
290;99;1075;;2009
291;1;;525;2009
291;2;;77;2009
291;4;12635;17803;2005
291;4;21477;22889;2009
291;5;;153;2005
291;5;;97;2009
291;6;82007;70893;2005
291;6;67798;57158;2009
291;11;;130;2009
291;13;4826;5495;2005
291;13;9605;10644;2009
291;14;;1660;2005
291;14;;1210;2009
291;15;;392;2009
291;16;;1384;2005
291;17;8591;19059;2005
291;17;18273;28708;2009
291;20;;201;2005
291;20;309;161;2009
291;21;;1087;2009
291;22;2770;2117;2005
291;22;2510;1792;2009
291;23;;859;2009
291;24;;846;2005
291;24;;646;2009
291;26;;4306;2009
291;29;55352;48274;2005
291;29;35875;28426;2009
291;30;;505;2005
291;99;2067;758;2005
291;99;2558;;2009
292;1;;382;2009
292;2;;60;2009
292;4;17063;9610;2005
292;4;11176;12524;2009
292;5;;155;2005
292;5;;77;2009
292;6;65280;63435;2005
292;6;48662;49688;2009
292;11;;100;2009
292;13;2692;3204;2005
292;13;6117;6636;2009
292;14;;2226;2005
292;14;;1289;2009
292;15;;277;2009
292;16;;1506;2005
292;17;9284;13532;2005
292;17;17233;21665;2009
292;20;;76;2005
292;20;;40;2009
292;21;;879;2009
292;22;2624;1567;2005
292;22;2389;1401;2009
292;23;1760;1536;2009
292;24;;502;2005
292;24;;413;2009
292;26;;2277;2009
292;29;23508;26582;2005
292;29;26275;15742;2009
292;30;;758;2005
292;99;2343;549;2005
292;99;414;;2009
293;1;;402;2009
293;2;;148;2009
293;4;13999;14439;2005
293;4;17349;16962;2009
293;5;;79;2005
293;5;;57;2009
293;6;63447;53640;2005
293;6;54169;44205;2009
293;11;;67;2009
293;13;3601;4169;2005
293;13;7077;7775;2009
293;14;;946;2005
293;14;;628;2009
293;15;;444;2009
293;16;207;999;2005
293;17;6977;15825;2005
293;17;16521;24483;2009
293;20;;94;2005
293;20;;57;2009
293;21;;813;2009
293;22;1765;1261;2005
293;22;1771;1277;2009
293;23;;705;2009
293;24;926;647;2005
293;24;;344;2009
293;26;;2441;2009
293;29;36868;35278;2005
293;29;23587;20080;2009
293;30;;803;2005
293;99;;610;2005
294;1;;480;2009
294;2;;115;2009
294;4;15959;15436;2005
